group,part_num,block,trial_num,ratio,choice,decision,true_pos,false_neg,false_pos,true_neg
Nonpressure Group,132,1,62,1.3,0,1,0,0,0,1
Nonpressure Group,132,1,63,1.4,0,1,0,0,0,1
Nonpressure Group,132,1,64,1.4,0,1,0,0,0,1
Nonpressure Group,132,1,65,1.3,0,1,0,0,0,1
Nonpressure Group,132,1,66,1.2,0,1,0,0,0,1
Nonpressure Group,132,1,67,1.1,0,1,0,0,0,1
Nonpressure Group,132,1,68,1,1,1,0,1,0,0
Nonpressure Group,132,1,69,0.9,0,0,1,0,0,0
Nonpressure Group,132,1,7,1.2,0,1,0,0,0,1
Nonpressure Group,132,1,70,0.8,0,0,1,0,0,0
Nonpressure Group,132,1,71,0.7,0,0,1,0,0,0
Nonpressure Group,132,1,72,0.6,0,0,1,0,0,0
Nonpressure Group,132,1,8,1.3,0,1,0,0,0,1
Nonpressure Group,132,1,9,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,1,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,10,0.6,0,0,1,0,0,0
Nonpressure Group,132,2,11,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,12,0.8,0,0,1,0,0,0
Nonpressure Group,132,2,13,0.9,0,0,1,0,0,0
Nonpressure Group,132,2,14,1,0,0,1,0,0,0
Nonpressure Group,132,2,15,1.1,1,0,0,0,1,0
Nonpressure Group,132,2,16,1.2,0,1,0,0,0,1
Nonpressure Group,132,2,17,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,18,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,19,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,2,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,20,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,21,1.2,0,1,0,0,0,1
Nonpressure Group,132,2,22,1.1,1,0,0,0,1,0
Nonpressure Group,132,2,23,1,0,0,1,0,0,0
Nonpressure Group,132,2,24,0.9,1,1,0,1,0,0
Nonpressure Group,132,2,25,0.8,0,0,1,0,0,0
Nonpressure Group,132,2,26,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,27,0.6,0,0,1,0,0,0
Nonpressure Group,132,2,28,0.6,0,0,1,0,0,0
Nonpressure Group,132,2,29,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,3,1.2,1,0,0,0,1,0
Nonpressure Group,132,2,30,0.8,0,0,1,0,0,0
Nonpressure Group,132,2,31,0.9,0,0,1,0,0,0
Nonpressure Group,132,2,32,1,0,0,1,0,0,0
Nonpressure Group,132,2,33,1.1,0,1,0,0,0,1
Nonpressure Group,132,2,34,1.2,0,1,0,0,0,1
Nonpressure Group,132,2,35,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,36,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,37,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,38,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,39,1.2,0,1,0,0,0,1
Nonpressure Group,132,2,4,1.1,1,0,0,0,1,0
Nonpressure Group,132,2,40,1.1,0,1,0,0,0,1
Nonpressure Group,132,2,41,1,0,0,1,0,0,0
Nonpressure Group,132,2,42,0.9,0,0,1,0,0,0
Nonpressure Group,132,2,43,0.8,0,0,1,0,0,0
Nonpressure Group,132,2,44,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,45,0.6,0,0,1,0,0,0
Nonpressure Group,132,2,46,0.6,0,0,1,0,0,0
Nonpressure Group,132,2,47,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,48,0.8,0,0,1,0,0,0
Nonpressure Group,132,2,49,0.9,1,1,0,1,0,0
Nonpressure Group,132,2,5,1,0,0,1,0,0,0
Nonpressure Group,132,2,50,1,1,1,0,1,0,0
Nonpressure Group,132,2,51,1.1,0,1,0,0,0,1
Nonpressure Group,132,2,52,1.2,0,1,0,0,0,1
Nonpressure Group,132,2,53,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,54,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,55,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,56,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,57,1.2,0,1,0,0,0,1
Nonpressure Group,132,2,58,1.1,0,1,0,0,0,1
Nonpressure Group,132,2,59,1,0,0,1,0,0,0
Nonpressure Group,132,2,6,0.9,0,0,1,0,0,0
Nonpressure Group,132,2,60,0.9,1,1,0,1,0,0
Nonpressure Group,132,2,61,0.8,0,0,1,0,0,0
Nonpressure Group,132,2,62,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,63,0.6,0,0,1,0,0,0
Nonpressure Group,132,2,64,0.6,0,0,1,0,0,0
Nonpressure Group,132,2,65,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,66,0.8,0,0,1,0,0,0
Nonpressure Group,132,2,67,0.9,1,1,0,1,0,0
Nonpressure Group,132,2,68,1,0,0,1,0,0,0
Nonpressure Group,132,2,69,1.1,1,0,0,0,1,0
Nonpressure Group,132,2,7,0.8,1,1,0,1,0,0
Nonpressure Group,132,2,70,1.2,0,1,0,0,0,1
Nonpressure Group,132,2,71,1.3,0,1,0,0,0,1
Nonpressure Group,132,2,72,1.4,0,1,0,0,0,1
Nonpressure Group,132,2,8,0.7,0,0,1,0,0,0
Nonpressure Group,132,2,9,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,1,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,10,1.4,0,1,0,0,0,1
Nonpressure Group,134,1,11,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,12,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,13,1.1,0,1,0,0,0,1
Nonpressure Group,134,1,14,1,1,1,0,1,0,0
Nonpressure Group,134,1,15,0.9,1,1,0,1,0,0
Nonpressure Group,134,1,16,0.8,1,1,0,1,0,0
Nonpressure Group,134,1,17,0.7,1,1,0,1,0,0
Nonpressure Group,134,1,18,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,19,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,2,0.7,0,0,1,0,0,0
Nonpressure Group,134,1,20,0.7,1,1,0,1,0,0
Nonpressure Group,134,1,21,0.8,1,1,0,1,0,0
Nonpressure Group,134,1,22,0.9,1,1,0,1,0,0
Nonpressure Group,134,1,23,1,1,1,0,1,0,0
Nonpressure Group,134,1,24,1.1,0,1,0,0,0,1
Nonpressure Group,134,1,25,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,26,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,27,1.4,0,1,0,0,0,1
Nonpressure Group,134,1,28,1.4,0,1,0,0,0,1
Nonpressure Group,134,1,29,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,3,0.8,1,1,0,1,0,0
Nonpressure Group,134,1,30,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,31,1.1,0,1,0,0,0,1
Nonpressure Group,134,1,32,1,1,1,0,1,0,0
Nonpressure Group,134,1,33,0.9,1,1,0,1,0,0
Nonpressure Group,134,1,34,0.8,1,1,0,1,0,0
Nonpressure Group,134,1,35,0.7,1,1,0,1,0,0
Nonpressure Group,134,1,36,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,37,0.6,1,1,0,1,0,0
Nonpressure Group,134,1,38,0.7,0,0,1,0,0,0
Nonpressure Group,134,1,39,0.8,0,0,1,0,0,0
Nonpressure Group,134,1,4,0.9,1,1,0,1,0,0
Nonpressure Group,134,1,40,0.9,0,0,1,0,0,0
Nonpressure Group,134,1,41,1,1,1,0,1,0,0
Nonpressure Group,134,1,42,1.1,0,1,0,0,0,1
Nonpressure Group,134,1,43,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,44,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,45,1.4,0,1,0,0,0,1
Nonpressure Group,134,1,46,1.4,0,1,0,0,0,1
Nonpressure Group,134,1,47,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,48,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,49,1.1,0,1,0,0,0,1
Nonpressure Group,134,1,5,1,1,1,0,1,0,0
Nonpressure Group,134,1,50,1,1,1,0,1,0,0
Nonpressure Group,134,1,51,0.9,1,1,0,1,0,0
Nonpressure Group,134,1,52,0.8,1,1,0,1,0,0
Nonpressure Group,134,1,53,0.7,0,0,1,0,0,0
Nonpressure Group,134,1,54,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,55,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,56,0.7,0,0,1,0,0,0
Nonpressure Group,134,1,57,0.8,1,1,0,1,0,0
Nonpressure Group,134,1,58,0.9,1,1,0,1,0,0
Nonpressure Group,134,1,59,1,1,1,0,1,0,0
Nonpressure Group,134,1,6,1.1,1,0,0,0,1,0
Nonpressure Group,134,1,60,1.1,0,1,0,0,0,1
Nonpressure Group,134,1,61,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,62,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,63,1.4,0,1,0,0,0,1
Nonpressure Group,134,1,64,1.4,0,1,0,0,0,1
Nonpressure Group,134,1,65,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,66,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,67,1.1,0,1,0,0,0,1
Nonpressure Group,134,1,68,1,1,1,0,1,0,0
Nonpressure Group,134,1,69,0.9,1,1,0,1,0,0
Nonpressure Group,134,1,7,1.2,0,1,0,0,0,1
Nonpressure Group,134,1,70,0.8,0,0,1,0,0,0
Nonpressure Group,134,1,71,0.7,1,1,0,1,0,0
Nonpressure Group,134,1,72,0.6,0,0,1,0,0,0
Nonpressure Group,134,1,8,1.3,0,1,0,0,0,1
Nonpressure Group,134,1,9,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,1,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,10,0.6,0,0,1,0,0,0
Nonpressure Group,134,2,11,0.7,0,0,1,0,0,0
Nonpressure Group,134,2,12,0.8,0,0,1,0,0,0
Nonpressure Group,134,2,13,0.9,0,0,1,0,0,0
Nonpressure Group,134,2,14,1,1,1,0,1,0,0
Nonpressure Group,134,2,15,1.1,0,1,0,0,0,1
Nonpressure Group,134,2,16,1.2,0,1,0,0,0,1
Nonpressure Group,134,2,17,1.3,0,1,0,0,0,1
Nonpressure Group,134,2,18,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,19,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,2,1.3,0,1,0,0,0,1
Nonpressure Group,134,2,20,1.3,0,1,0,0,0,1
Nonpressure Group,134,2,21,1.2,0,1,0,0,0,1
Nonpressure Group,134,2,22,1.1,0,1,0,0,0,1
Nonpressure Group,134,2,23,1,0,0,1,0,0,0
Nonpressure Group,134,2,24,0.9,1,1,0,1,0,0
Nonpressure Group,134,2,25,0.8,0,0,1,0,0,0
Nonpressure Group,134,2,26,0.7,1,1,0,1,0,0
Nonpressure Group,134,2,27,0.6,1,1,0,1,0,0
Nonpressure Group,134,2,28,0.6,1,1,0,1,0,0
Nonpressure Group,134,2,29,0.7,1,1,0,1,0,0
Nonpressure Group,134,2,3,1.2,0,1,0,0,0,1
Nonpressure Group,134,2,30,0.8,1,1,0,1,0,0
Nonpressure Group,134,2,31,0.9,0,0,1,0,0,0
Nonpressure Group,134,2,32,1,1,1,0,1,0,0
Nonpressure Group,134,2,33,1.1,0,1,0,0,0,1
Nonpressure Group,134,2,34,1.2,0,1,0,0,0,1
Nonpressure Group,134,2,35,1.3,0,1,0,0,0,1
Nonpressure Group,134,2,36,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,37,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,38,1.3,0,1,0,0,0,1
Nonpressure Group,134,2,39,1.2,0,1,0,0,0,1
Nonpressure Group,134,2,4,1.1,0,1,0,0,0,1
Nonpressure Group,134,2,40,1.1,0,1,0,0,0,1
Nonpressure Group,134,2,41,1,1,1,0,1,0,0
Nonpressure Group,134,2,42,0.9,1,1,0,1,0,0
Nonpressure Group,134,2,43,0.8,1,1,0,1,0,0
Nonpressure Group,134,2,44,0.7,1,1,0,1,0,0
Nonpressure Group,134,2,45,0.6,1,1,0,1,0,0
Nonpressure Group,134,2,46,0.6,0,0,1,0,0,0
Nonpressure Group,134,2,47,0.7,0,0,1,0,0,0
Nonpressure Group,134,2,48,0.8,1,1,0,1,0,0
Nonpressure Group,134,2,49,0.9,1,1,0,1,0,0
Nonpressure Group,134,2,5,1,1,1,0,1,0,0
Nonpressure Group,134,2,50,1,1,1,0,1,0,0
Nonpressure Group,134,2,51,1.1,0,1,0,0,0,1
Nonpressure Group,134,2,52,1.2,0,1,0,0,0,1
Nonpressure Group,134,2,53,1.3,0,1,0,0,0,1
Nonpressure Group,134,2,54,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,55,1.4,0,1,0,0,0,1
Nonpressure Group,134,2,56,1.3,0,1,0,0,0,1
Nonpressure Group,134,2,57,1.2,0,1,0,0,0,1
Nonpressure Group,134,2,58,1.1,0,1,0,0,0,1
Nonpressure Group,134,2,59,1,1,1,0,1,0,0
Nonpressure Group,134,2,6,0.9,1,1,0,1,0,0
Nonpressure Group,134,2,60,0.9,1,1,0,1,0,0
Nonpressure Group,134,2,61,0.8,1,1,0,1,0,0
Nonpressure Group,134,2,62,0.7,1,1,0,1,0,0
Nonpressure Group,134,2,63,0.6,1,1,0,1,0,0
Nonpressure Group,134,2,64,0.6,1,1,0,1,0,0
